Case ID,Activity,Complete Timestamp,Variant,Variant index,LISTADO DE ESTUDIANTES CON ALGÚN CRÉDITO EN LA CUENTA CORRIENTE ACADÉMICA DE MATERIAS DE AN PLAN 2019,Column 2,Column 3,Column 4,Column 5,Column 8,Column 9,Column 10,Column 11,Column 12
2554,1743 - Programación 2,2023-12-08 00:00:00.000,Variant 577,577,1383,Agosto-setiembre 2023,66278,1743,Programación 2,P,APR,79,por dictado,
2554,6406 - Fundamentos de sistemas de información,2023-12-19 00:00:00.000,Variant 577,577,1383,Agosto-setiembre 2023,66271,6406,Fundamentos de sistemas de información,P,APR,93,por dictado,
2554,6406 - Fundamentos de sistemas de información,2023-12-19 00:00:00.000,Variant 577,577,1383,Agosto-setiembre 2023,66271,6406,Fundamentos de sistemas de información,T,APR,93,por dictado,
2586,7674 - Ingeniería de software ágil 1,2021-12-20 00:00:00.000,Variant 578,578,1279,Marzo-abril 2024,67970,7674,Ingeniería de software ágil 1,P,APR,80,por dictado,
2586,7699 - Taller de seguridad informática,2022-08-15 00:00:00.000,Variant 578,578,1357,Talleres julio-agosto 2022,62618,7699,Taller de seguridad informática,P,APR,77,por dictado,
2586,7699 - Taller de seguridad informática,2022-08-15 00:00:00.000,Variant 578,578,1357,Talleres julio-agosto 2022,62618,7699,Taller de seguridad informática,T,APR,77,por dictado,
2586,6402 - Administración general,2023-07-13 00:00:00.000,Variant 578,578,1278,Marzo-abril 2023,64171,6402,Administración general,T,APR,88,por dictado,
2586,6402 - Administración general,2023-07-13 00:00:00.000,Variant 578,578,1278,Marzo-abril 2023,64171,6402,Administración general,P,APR,88,por dictado,
2586,7893 - Taller de reingeniería organizacional,2023-08-14 00:00:00.000,Variant 578,578,1382,Talleres julio-agosto 2023,66026,7893,Taller de reingeniería organizacional,P,APR,97,por dictado,
2586,7893 - Taller de reingeniería organizacional,2023-08-14 00:00:00.000,Variant 578,578,1382,Talleres julio-agosto 2023,66026,7893,Taller de reingeniería organizacional,T,APR,97,por dictado,
2586,"7680 - Marketing, mercados y productos digitales",2024-07-15 00:00:00.000,Variant 578,578,1279,Marzo-abril 2024,67943,7680,"Marketing, mercados y productos digitales",P,ELI,0,por dictado,
2586,7674 - Ingeniería de software ágil 1,2024-07-23 00:00:00.000,Variant 578,578,1279,Marzo-abril 2024,67970,7674,Ingeniería de software ágil 1,P,ELI,0,por dictado,
2586,7674 - Ingeniería de software ágil 1,2024-07-23 00:00:00.000,Variant 578,578,1279,Marzo-abril 2024,67970,7674,Ingeniería de software ágil 1,T,ELI,0,por dictado,
2642,6402 - Administración general,2023-07-11 00:00:00.000,Variant 579,579,1278,Marzo-abril 2023,65510,6402,Administración general,P,APR,86,por dictado,
2642,6402 - Administración general,2023-07-11 00:00:00.000,Variant 579,579,1278,Marzo-abril 2023,65510,6402,Administración general,T,APR,86,por dictado,
2642,7109 - Fundamentos de matemática,2023-07-21 00:00:00.000,Variant 579,579,1278,Marzo-abril 2023,65547,7109,Fundamentos de matemática,P,APR,76,por dictado,
2642,7698 - Lógica y Matemática Discreta,2023-12-13 00:00:00.000,Variant 579,579,1383,Agosto-setiembre 2023,66275,7698,Lógica y Matemática Discreta,P,APR,82,por dictado,
2642,6406 - Fundamentos de sistemas de información,2023-12-19 00:00:00.000,Variant 579,579,1383,Agosto-setiembre 2023,66271,6406,Fundamentos de sistemas de información,T,APR,90,por dictado,
2642,6406 - Fundamentos de sistemas de información,2023-12-19 00:00:00.000,Variant 579,579,1383,Agosto-setiembre 2023,66271,6406,Fundamentos de sistemas de información,P,APR,90,por dictado,
3130,1479 - Programación 1,2022-12-14 00:00:00.000,Variant 580,580,1321,Agosto-setiembre 2022,63480,1479,Programación 1,P,APR,96,por dictado,
3130,1479 - Programación 1,2022-12-14 00:00:00.000,Variant 580,580,1321,Agosto-setiembre 2022,63480,1479,Programación 1,T,APR,96,por dictado,
3130,1743 - Programación 2,2023-07-06 00:00:00.000,Variant 580,580,1278,Marzo-abril 2023,64172,1743,Programación 2,T,APR,90,por dictado,
3130,1743 - Programación 2,2023-07-06 00:00:00.000,Variant 580,580,1278,Marzo-abril 2023,64172,1743,Programación 2,P,APR,90,por dictado,
3130,7698 - Lógica y Matemática Discreta,2023-07-10 00:00:00.000,Variant 580,580,1278,Marzo-abril 2023,64173,7698,Lógica y Matemática Discreta,T,APR,97,por dictado,
3130,7698 - Lógica y Matemática Discreta,2023-07-10 00:00:00.000,Variant 580,580,1278,Marzo-abril 2023,64173,7698,Lógica y Matemática Discreta,P,APR,97,por dictado,
3130,7669 - Fundamentos de Ingeniería  de software,2023-12-07 00:00:00.000,Variant 580,580,1383,Agosto-setiembre 2023,66458,7669,Fundamentos de Ingeniería  de software,P,APR,86,por dictado,
3130,7669 - Fundamentos de Ingeniería  de software,2023-12-07 00:00:00.000,Variant 580,580,1383,Agosto-setiembre 2023,66458,7669,Fundamentos de Ingeniería  de software,T,APR,86,por dictado,
3130,3837 - Bases de datos 1,2023-12-11 00:00:00.000,Variant 580,580,1383,Agosto-setiembre 2023,66283,3837,Bases de datos 1,T,APR,86,por dictado,
3130,3837 - Bases de datos 1,2023-12-11 00:00:00.000,Variant 580,580,1383,Agosto-setiembre 2023,66283,3837,Bases de datos 1,P,APR,86,por dictado,
3130,1774 - Estructuras de datos y algoritmos 1,2023-12-19 00:00:00.000,Variant 580,580,1383,Agosto-setiembre 2023,66317,1774,Estructuras de datos y algoritmos 1,T,APR,86,por dictado,
3130,1774 - Estructuras de datos y algoritmos 1,2023-12-19 00:00:00.000,Variant 580,580,1383,Agosto-setiembre 2023,66317,1774,Estructuras de datos y algoritmos 1,P,APR,86,por dictado,
3130,3924 - Diseño de aplicaciones 1,2024-08-05 00:00:00.000,Variant 580,580,1279,Marzo-abril 2024,67945,3924,Diseño de aplicaciones 1,T,APR,70,por dictado,
3130,3924 - Diseño de aplicaciones 1,2024-08-05 00:00:00.000,Variant 580,580,1279,Marzo-abril 2024,67945,3924,Diseño de aplicaciones 1,P,APR,70,por dictado,
3134,1479 - Programación 1,2022-12-14 00:00:00.000,Variant 581,581,1321,Agosto-setiembre 2022,63480,1479,Programación 1,P,APR,86,por dictado,
3134,1479 - Programación 1,2022-12-14 00:00:00.000,Variant 581,581,1321,Agosto-setiembre 2022,63480,1479,Programación 1,T,APR,86,por dictado,
3134,1743 - Programación 2,2023-07-06 00:00:00.000,Variant 581,581,1278,Marzo-abril 2023,64172,1743,Programación 2,P,APR,86,por dictado,
3134,1743 - Programación 2,2023-07-06 00:00:00.000,Variant 581,581,1278,Marzo-abril 2023,64172,1743,Programación 2,T,APR,86,por dictado,
3134,7698 - Lógica y Matemática Discreta,2023-07-10 00:00:00.000,Variant 581,581,1278,Marzo-abril 2023,64173,7698,Lógica y Matemática Discreta,P,APR,81,por dictado,
3134,7698 - Lógica y Matemática Discreta,2023-08-11 00:00:00.000,Variant 581,581,1278,Marzo-abril 2023,64173,7698,Lógica y Matemática Discreta,T,APR,90,por examen,
3134,7669 - Fundamentos de Ingeniería  de software,2023-12-07 00:00:00.000,Variant 581,581,1383,Agosto-setiembre 2023,66458,7669,Fundamentos de Ingeniería  de software,T,APR,86,por dictado,
3134,7669 - Fundamentos de Ingeniería  de software,2023-12-07 00:00:00.000,Variant 581,581,1383,Agosto-setiembre 2023,66458,7669,Fundamentos de Ingeniería  de software,P,APR,86,por dictado,
3134,3837 - Bases de datos 1,2023-12-11 00:00:00.000,Variant 581,581,1383,Agosto-setiembre 2023,66283,3837,Bases de datos 1,P,APR,77,por dictado,
3134,1774 - Estructuras de datos y algoritmos 1,2023-12-19 00:00:00.000,Variant 581,581,1383,Agosto-setiembre 2023,66317,1774,Estructuras de datos y algoritmos 1,P,APR,70,por dictado,
3134,3837 - Bases de datos 1,2024-02-05 00:00:00.000,Variant 581,581,1383,Agosto-setiembre 2023,66283,3837,Bases de datos 1,T,APR,85,por examen,
3134,3924 - Diseño de aplicaciones 1,2024-08-05 00:00:00.000,Variant 581,581,1279,Marzo-abril 2024,67945,3924,Diseño de aplicaciones 1,P,APR,70,por dictado,
3134,3924 - Diseño de aplicaciones 1,2024-08-05 00:00:00.000,Variant 581,581,1279,Marzo-abril 2024,67945,3924,Diseño de aplicaciones 1,T,APR,70,por dictado,
2956,7109 - Fundamentos de matemática,2022-12-09 00:00:00.000,Variant 582,582,1321,Agosto-setiembre 2022,63151,7109,Fundamentos de matemática,P,ELI,0,por dictado,
2956,1479 - Programación 1,2022-12-12 00:00:00.000,Variant 582,582,1321,Agosto-setiembre 2022,63149,1479,Programación 1,P,APR,70,por dictado,
2956,7109 - Fundamentos de matemática,2023-04-19 00:00:00.000,Variant 582,582,1321,Agosto-setiembre 2022,63151,7109,Fundamentos de matemática,T,REV,0,otros,
2956,7687 - Taller de tecnologías 1,2023-07-20 00:00:00.000,Variant 582,582,1278,Marzo-abril 2023,64169,7687,Taller de tecnologías 1,T,APR,90,por dictado,
2956,7687 - Taller de tecnologías 1,2023-07-20 00:00:00.000,Variant 582,582,1278,Marzo-abril 2023,64169,7687,Taller de tecnologías 1,P,APR,90,por dictado,
2956,7698 - Lógica y Matemática Discreta,2023-12-13 00:00:00.000,Variant 582,582,1301,Marzo-abril 2025,72183,7698,Lógica y Matemática Discreta,P,ELI,0,por dictado,
2956,7698 - Lógica y Matemática Discreta,2023-12-13 00:00:00.000,Variant 582,582,1383,Agosto-setiembre 2023,66275,7698,Lógica y Matemática Discreta,P,ELI,0,por dictado,
2956,6402 - Administración general,2023-12-15 00:00:00.000,Variant 582,582,1383,Agosto-setiembre 2023,67540,6402,Administración general,P,APR,79,por dictado,
2956,6402 - Administración general,2024-05-23 00:00:00.000,Variant 582,582,1383,Agosto-setiembre 2023,67540,6402,Administración general,T,NSP,0,por examen,
2956,1479 - Programación 1,2024-07-23 00:00:00.000,Variant 582,582,1321,Agosto-setiembre 2022,63149,1479,Programación 1,T,NSP,0,por examen,
2956,1743 - Programación 2,2024-12-16 00:00:00.000,Variant 582,582,1422,Agosto-setiembre 2024,70428,1743,Programación 2,P,ELI,0,por dictado,
2956,6406 - Fundamentos de sistemas de información,2024-12-23 00:00:00.000,Variant 582,582,1422,Agosto-setiembre 2024,70244,6406,Fundamentos de sistemas de información,P,APR,78,por dictado,
2956,1479 - Programación 1,2025-02-11 00:00:00.000,Variant 582,582,1321,Agosto-setiembre 2022,63149,1479,Programación 1,T,APR,79,por examen,
2629,1479 - Programación 1,2023-07-10 00:00:00.000,Variant 583,583,1278,Marzo-abril 2023,64233,1479,Programación 1,P,APR,79,por dictado,
2629,6402 - Administración general,2023-07-19 00:00:00.000,Variant 583,583,1278,Marzo-abril 2023,64137,6402,Administración general,P,APR,77,por dictado,
2629,7687 - Taller de tecnologías 1,2023-07-20 00:00:00.000,Variant 583,583,1278,Marzo-abril 2023,64234,7687,Taller de tecnologías 1,T,APR,81,por dictado,
2629,7687 - Taller de tecnologías 1,2023-07-20 00:00:00.000,Variant 583,583,1278,Marzo-abril 2023,64234,7687,Taller de tecnologías 1,P,APR,81,por dictado,
2629,7109 - Fundamentos de matemática,2023-07-24 00:00:00.000,Variant 583,583,1278,Marzo-abril 2023,64136,7109,Fundamentos de matemática,P,APR,71,por dictado,
2629,1479 - Programación 1,2023-07-26 00:00:00.000,Variant 583,583,1278,Marzo-abril 2023,64233,1479,Programación 1,T,APR,87,por examen,
2629,7109 - Fundamentos de matemática,2023-08-04 00:00:00.000,Variant 583,583,1278,Marzo-abril 2023,64136,7109,Fundamentos de matemática,T,APR,87,por examen,
2629,6402 - Administración general,2023-08-10 00:00:00.000,Variant 583,583,1278,Marzo-abril 2023,64137,6402,Administración general,T,APR,77,por examen,
2629,1743 - Programación 2,2023-12-05 00:00:00.000,Variant 583,583,1383,Agosto-setiembre 2023,66489,1743,Programación 2,T,APR,86,por dictado,
2629,1743 - Programación 2,2023-12-05 00:00:00.000,Variant 583,583,1383,Agosto-setiembre 2023,66489,1743,Programación 2,P,APR,86,por dictado,
2629,7698 - Lógica y Matemática Discreta,2023-12-11 00:00:00.000,Variant 583,583,1383,Agosto-setiembre 2023,66272,7698,Lógica y Matemática Discreta,P,APR,95,por dictado,
2629,7698 - Lógica y Matemática Discreta,2023-12-11 00:00:00.000,Variant 583,583,1383,Agosto-setiembre 2023,66272,7698,Lógica y Matemática Discreta,T,APR,95,por dictado,
2629,1743 - Programación 2,2023-12-11 00:00:00.000,Variant 583,583,1383,Agosto-setiembre 2023,66489,1743,Programación 2,P,ABN,0,por dictado,
2629,6406 - Fundamentos de sistemas de información,2023-12-19 00:00:00.000,Variant 583,583,1383,Agosto-setiembre 2023,66268,6406,Fundamentos de sistemas de información,P,APR,91,por dictado,
2629,6406 - Fundamentos de sistemas de información,2023-12-19 00:00:00.000,Variant 583,583,1383,Agosto-setiembre 2023,66268,6406,Fundamentos de sistemas de información,T,APR,91,por dictado,
2629,6406 - Fundamentos de sistemas de información,2023-12-19 00:00:00.000,Variant 583,583,1383,Agosto-setiembre 2023,66268,6406,Fundamentos de sistemas de información,P,ABN,0,por dictado,
2629,7669 - Fundamentos de Ingeniería  de software,2024-07-01 00:00:00.000,Variant 583,583,1279,Marzo-abril 2024,67937,7669,Fundamentos de Ingeniería  de software,P,APR,90,por dictado,
2629,7669 - Fundamentos de Ingeniería  de software,2024-07-01 00:00:00.000,Variant 583,583,1279,Marzo-abril 2024,67937,7669,Fundamentos de Ingeniería  de software,T,APR,90,por dictado,
2629,3837 - Bases de datos 1,2024-07-08 00:00:00.000,Variant 583,583,1279,Marzo-abril 2024,67932,3837,Bases de datos 1,P,APR,87,por dictado,
2629,3837 - Bases de datos 1,2024-07-08 00:00:00.000,Variant 583,583,1279,Marzo-abril 2024,67932,3837,Bases de datos 1,T,APR,87,por dictado,
2629,1774 - Estructuras de datos y algoritmos 1,2024-07-09 00:00:00.000,Variant 583,583,1279,Marzo-abril 2024,67928,1774,Estructuras de datos y algoritmos 1,P,APR,86,por dictado,
2629,1774 - Estructuras de datos y algoritmos 1,2024-07-09 00:00:00.000,Variant 583,583,1279,Marzo-abril 2024,67928,1774,Estructuras de datos y algoritmos 1,T,APR,86,por dictado,
2629,"7680 - Marketing, mercados y productos digitales",2024-07-15 00:00:00.000,Variant 583,583,1279,Marzo-abril 2024,67941,7680,"Marketing, mercados y productos digitales",P,APR,92,por dictado,
2629,"7680 - Marketing, mercados y productos digitales",2024-07-15 00:00:00.000,Variant 583,583,1279,Marzo-abril 2024,67941,7680,"Marketing, mercados y productos digitales",T,APR,92,por dictado,
2629,7894 - Taller de visualización de datos y storytelling,2024-08-26 00:00:00.000,Variant 583,583,1419,Talleres julio-agosto 2024,70157,7894,Taller de visualización de datos y storytelling,P,APR,82,por dictado,
2629,7894 - Taller de visualización de datos y storytelling,2024-08-26 00:00:00.000,Variant 583,583,1419,Talleres julio-agosto 2024,70157,7894,Taller de visualización de datos y storytelling,T,APR,82,por dictado,
2629,3836 - Probabilidad y estadística aplicada,2024-12-16 00:00:00.000,Variant 583,583,1422,Agosto-setiembre 2024,70266,3836,Probabilidad y estadística aplicada,T,APR,86,por dictado,
2629,3836 - Probabilidad y estadística aplicada,2024-12-16 00:00:00.000,Variant 583,583,1422,Agosto-setiembre 2024,70266,3836,Probabilidad y estadística aplicada,P,APR,86,por dictado,
2629,7697 - Infraestructura,2024-12-19 00:00:00.000,Variant 583,583,1301,Marzo-abril 2025,72189,7697,Infraestructura,P,ELI,0,por dictado,
2629,7697 - Infraestructura,2024-12-19 00:00:00.000,Variant 583,583,1422,Agosto-setiembre 2024,70267,7697,Infraestructura,P,ELI,0,por dictado,
2629,3839 - Bases de datos 2,2024-12-24 00:00:00.000,Variant 583,583,1422,Agosto-setiembre 2024,70265,3839,Bases de datos 2,P,APR,87,por dictado,
2629,3839 - Bases de datos 2,2024-12-24 00:00:00.000,Variant 583,583,1422,Agosto-setiembre 2024,70265,3839,Bases de datos 2,T,APR,87,por dictado,
2629,3924 - Diseño de aplicaciones 1,2025-02-17 00:00:00.000,Variant 583,583,1422,Agosto-setiembre 2024,70264,3924,Diseño de aplicaciones 1,T,APR,70,por dictado,
2629,3924 - Diseño de aplicaciones 1,2025-02-17 00:00:00.000,Variant 583,583,1422,Agosto-setiembre 2024,70264,3924,Diseño de aplicaciones 1,P,APR,70,por dictado,
2589,6402 - Administración general,2023-07-11 00:00:00.000,Variant 584,584,1278,Marzo-abril 2023,65510,6402,Administración general,P,APR,83,por dictado,
2589,6402 - Administración general,2023-08-10 00:00:00.000,Variant 584,584,1278,Marzo-abril 2023,65510,6402,Administración general,T,APR,78,por examen,
2589,6343 - Diseño de aplicaciones 2,2024-02-08 00:00:00.000,Variant 584,584,1383,Agosto-setiembre 2023,66461,6343,Diseño de aplicaciones 2,T,APR,70,por dictado,
2589,6343 - Diseño de aplicaciones 2,2024-02-08 00:00:00.000,Variant 584,584,1383,Agosto-setiembre 2023,66461,6343,Diseño de aplicaciones 2,P,APR,70,por dictado,
2589,7663 - Comunicación y liderazgo,2024-03-11 00:00:00.000,Variant 584,584,1401,Talleres febrero-marzo 2024,67823,7663,Comunicación y liderazgo,T,APR,94,por dictado,
2589,7663 - Comunicación y liderazgo,2024-03-11 00:00:00.000,Variant 584,584,1401,Talleres febrero-marzo 2024,67823,7663,Comunicación y liderazgo,P,APR,94,por dictado,
2589,6406 - Fundamentos de sistemas de información,2024-07-15 00:00:00.000,Variant 584,584,1279,Marzo-abril 2024,67927,6406,Fundamentos de sistemas de información,P,APR,70,por dictado,
2589,"7680 - Marketing, mercados y productos digitales",2024-07-15 00:00:00.000,Variant 584,584,1422,Agosto-setiembre 2024,70259,7680,"Marketing, mercados y productos digitales",P,ABN,0,por dictado,
2589,6406 - Fundamentos de sistemas de información,2024-07-25 00:00:00.000,Variant 584,584,1279,Marzo-abril 2024,67927,6406,Fundamentos de sistemas de información,T,NSP,0,por examen,
2589,"7680 - Marketing, mercados y productos digitales",2024-12-19 00:00:00.000,Variant 584,584,1422,Agosto-setiembre 2024,70259,7680,"Marketing, mercados y productos digitales",P,APR,71,por dictado,
2589,7109 - Fundamentos de matemática,2025-02-11 00:00:00.000,Variant 584,584,1422,Agosto-setiembre 2024,70227,7109,Fundamentos de matemática,P,ELI,0,por dictado,
2907,7109 - Fundamentos de matemática,2022-12-09 00:00:00.000,Variant 585,585,1321,Agosto-setiembre 2022,63147,7109,Fundamentos de matemática,T,APR,92,por dictado,
2907,7109 - Fundamentos de matemática,2022-12-09 00:00:00.000,Variant 585,585,1321,Agosto-setiembre 2022,63147,7109,Fundamentos de matemática,P,APR,92,por dictado,
2907,1479 - Programación 1,2022-12-09 00:00:00.000,Variant 585,585,1321,Agosto-setiembre 2022,63145,1479,Programación 1,P,APR,70,por dictado,
2907,6402 - Administración general,2022-12-14 00:00:00.000,Variant 585,585,1321,Agosto-setiembre 2022,63148,6402,Administración general,T,APR,90,por dictado,
2907,6402 - Administración general,2022-12-14 00:00:00.000,Variant 585,585,1321,Agosto-setiembre 2022,63148,6402,Administración general,P,APR,90,por dictado,
2907,7687 - Taller de tecnologías 1,2022-12-23 00:00:00.000,Variant 585,585,1321,Agosto-setiembre 2022,63146,7687,Taller de tecnologías 1,P,APR,81,por dictado,
2907,7687 - Taller de tecnologías 1,2022-12-23 00:00:00.000,Variant 585,585,1321,Agosto-setiembre 2022,63146,7687,Taller de tecnologías 1,T,APR,81,por dictado,
2907,6406 - Fundamentos de sistemas de información,2023-07-17 00:00:00.000,Variant 585,585,1278,Marzo-abril 2023,64174,6406,Fundamentos de sistemas de información,P,ELI,0,por dictado,
2893,7697 - Infraestructura,2021-10-04 00:00:00.000,Variant 586,586,1279,Marzo-abril 2024,67952,7697,Infraestructura,P,REV,0,otros,
2893,7698 - Lógica y Matemática Discreta,2021-10-04 00:00:00.000,Variant 586,586,1321,Agosto-setiembre 2022,63168,7698,Lógica y Matemática Discreta,P,REV,0,otros,
2893,7697 - Infraestructura,2021-10-04 00:00:00.000,Variant 586,586,1383,Agosto-setiembre 2023,66297,7697,Infraestructura,P,REV,0,otros,
2893,6402 - Administración general,2022-12-09 00:00:00.000,Variant 586,586,1321,Agosto-setiembre 2022,63483,6402,Administración general,P,APR,73,por dictado,
2893,7698 - Lógica y Matemática Discreta,2022-12-14 00:00:00.000,Variant 586,586,1321,Agosto-setiembre 2022,63168,7698,Lógica y Matemática Discreta,T,APR,92,por dictado,
2893,7698 - Lógica y Matemática Discreta,2022-12-14 00:00:00.000,Variant 586,586,1321,Agosto-setiembre 2022,63168,7698,Lógica y Matemática Discreta,P,APR,92,por dictado,
2893,6402 - Administración general,2023-02-17 00:00:00.000,Variant 586,586,1321,Agosto-setiembre 2022,63483,6402,Administración general,T,APR,70,por examen,
2893,7669 - Fundamentos de Ingeniería  de software,2023-07-05 00:00:00.000,Variant 586,586,1278,Marzo-abril 2023,64177,7669,Fundamentos de Ingeniería  de software,T,APR,86,por dictado,
2893,7669 - Fundamentos de Ingeniería  de software,2023-07-05 00:00:00.000,Variant 586,586,1278,Marzo-abril 2023,64177,7669,Fundamentos de Ingeniería  de software,P,APR,86,por dictado,
2893,6406 - Fundamentos de sistemas de información,2023-07-17 00:00:00.000,Variant 586,586,1278,Marzo-abril 2023,64174,6406,Fundamentos de sistemas de información,P,APR,89,por dictado,
2893,6406 - Fundamentos de sistemas de información,2023-07-17 00:00:00.000,Variant 586,586,1278,Marzo-abril 2023,64174,6406,Fundamentos de sistemas de información,T,APR,89,por dictado,
2893,7697 - Infraestructura,2023-12-19 00:00:00.000,Variant 586,586,1279,Marzo-abril 2024,67952,7697,Infraestructura,P,ELI,0,por dictado,
2893,7697 - Infraestructura,2023-12-19 00:00:00.000,Variant 586,586,1383,Agosto-setiembre 2023,66297,7697,Infraestructura,P,ELI,0,por dictado,
2893,"7680 - Marketing, mercados y productos digitales",2023-12-20 00:00:00.000,Variant 586,586,1279,Marzo-abril 2024,67943,7680,"Marketing, mercados y productos digitales",P,ELI,0,por dictado,
2893,"7680 - Marketing, mercados y productos digitales",2023-12-20 00:00:00.000,Variant 586,586,1383,Agosto-setiembre 2023,66286,7680,"Marketing, mercados y productos digitales",P,ELI,0,por dictado,
2893,7697 - Infraestructura,2024-07-04 00:00:00.000,Variant 586,586,1279,Marzo-abril 2024,67952,7697,Infraestructura,P,APR,93,por dictado,
2893,7697 - Infraestructura,2024-07-04 00:00:00.000,Variant 586,586,1279,Marzo-abril 2024,67952,7697,Infraestructura,T,APR,93,por dictado,
2893,7697 - Infraestructura,2024-07-04 00:00:00.000,Variant 586,586,1383,Agosto-setiembre 2023,66297,7697,Infraestructura,T,APR,93,por dictado,
2893,7697 - Infraestructura,2024-07-04 00:00:00.000,Variant 586,586,1383,Agosto-setiembre 2023,66297,7697,Infraestructura,P,APR,93,por dictado,
2893,"7680 - Marketing, mercados y productos digitales",2024-07-15 00:00:00.000,Variant 586,586,1279,Marzo-abril 2024,67943,7680,"Marketing, mercados y productos digitales",P,APR,76,por dictado,
2893,"7680 - Marketing, mercados y productos digitales",2024-07-15 00:00:00.000,Variant 586,586,1383,Agosto-setiembre 2023,66286,7680,"Marketing, mercados y productos digitales",P,APR,76,por dictado,
2893,7663 - Comunicación y liderazgo,2024-08-21 00:00:00.000,Variant 586,586,1419,Talleres julio-agosto 2024,70159,7663,Comunicación y liderazgo,T,APR,90,por dictado,
2893,7663 - Comunicación y liderazgo,2024-08-21 00:00:00.000,Variant 586,586,1419,Talleres julio-agosto 2024,70159,7663,Comunicación y liderazgo,P,APR,90,por dictado,
2893,3836 - Probabilidad y estadística aplicada,2024-12-16 00:00:00.000,Variant 586,586,1422,Agosto-setiembre 2024,70270,3836,Probabilidad y estadística aplicada,P,APR,97,por dictado,
2893,3836 - Probabilidad y estadística aplicada,2024-12-16 00:00:00.000,Variant 586,586,1422,Agosto-setiembre 2024,70270,3836,Probabilidad y estadística aplicada,T,APR,97,por dictado,
2893,3839 - Bases de datos 2,2024-12-24 00:00:00.000,Variant 586,586,1422,Agosto-setiembre 2024,70269,3839,Bases de datos 2,P,NSP,0,por dictado,
3167,1479 - Programación 1,2022-12-12 00:00:00.000,Variant 587,587,1321,Agosto-setiembre 2022,63149,1479,Programación 1,P,APR,70,por dictado,
3167,1479 - Programación 1,2023-02-01 00:00:00.000,Variant 587,587,1321,Agosto-setiembre 2022,63149,1479,Programación 1,T,ELI,0,por examen,
3167,1479 - Programación 1,2023-05-05 00:00:00.000,Variant 587,587,1321,Agosto-setiembre 2022,63149,1479,Programación 1,T,APR,74,por examen,
3167,7109 - Fundamentos de matemática,2023-07-19 00:00:00.000,Variant 587,587,1278,Marzo-abril 2023,64170,7109,Fundamentos de matemática,P,ELI,0,por dictado,
2922,6402 - Administración general,2022-12-09 00:00:00.000,Variant 48,48,1321,Agosto-setiembre 2022,63483,6402,Administración general,T,APR,86,por dictado,
2922,6402 - Administración general,2022-12-09 00:00:00.000,Variant 48,48,1321,Agosto-setiembre 2022,63483,6402,Administración general,P,APR,86,por dictado,
2922,7109 - Fundamentos de matemática,2023-07-19 00:00:00.000,Variant 48,48,1278,Marzo-abril 2023,64170,7109,Fundamentos de matemática,P,ELI,0,por dictado,
2544,1479 - Programación 1,2022-07-19 00:00:00.000,Variant 588,588,1278,Marzo-abril 2023,65508,1479,Programación 1,P,ELI,0,por dictado,
2544,1479 - Programación 1,2022-07-19 00:00:00.000,Variant 588,588,1279,Marzo-abril 2024,69060,1479,Programación 1,P,ELI,0,por dictado,
2544,1479 - Programación 1,2022-07-19 00:00:00.000,Variant 588,588,1383,Agosto-setiembre 2023,66341,1479,Programación 1,P,ELI,0,por dictado,
2544,7687 - Taller de tecnologías 1,2022-07-25 00:00:00.000,Variant 588,588,1278,Marzo-abril 2023,65550,7687,Taller de tecnologías 1,P,ELI,0,por dictado,
2544,7687 - Taller de tecnologías 1,2022-07-25 00:00:00.000,Variant 588,588,1278,Marzo-abril 2023,65550,7687,Taller de tecnologías 1,T,ELI,0,por dictado,
2544,1479 - Programación 1,2023-07-14 00:00:00.000,Variant 588,588,1278,Marzo-abril 2023,65508,1479,Programación 1,P,ELI,0,por dictado,
2544,1479 - Programación 1,2023-07-14 00:00:00.000,Variant 588,588,1279,Marzo-abril 2024,69060,1479,Programación 1,P,ELI,0,por dictado,
2544,1479 - Programación 1,2023-07-14 00:00:00.000,Variant 588,588,1383,Agosto-setiembre 2023,66341,1479,Programación 1,P,ELI,0,por dictado,
2544,6402 - Administración general,2023-07-20 00:00:00.000,Variant 588,588,1278,Marzo-abril 2023,65555,6402,Administración general,P,ELI,0,por dictado,
2544,7109 - Fundamentos de matemática,2023-07-20 00:00:00.000,Variant 588,588,1278,Marzo-abril 2023,65546,7109,Fundamentos de matemática,P,ELI,0,por dictado,
2544,7687 - Taller de tecnologías 1,2023-07-20 00:00:00.000,Variant 588,588,1278,Marzo-abril 2023,65550,7687,Taller de tecnologías 1,P,APR,98,por dictado,
2544,7687 - Taller de tecnologías 1,2023-07-20 00:00:00.000,Variant 588,588,1278,Marzo-abril 2023,65550,7687,Taller de tecnologías 1,T,APR,98,por dictado,
2544,6402 - Administración general,2023-07-20 00:00:00.000,Variant 588,588,1279,Marzo-abril 2024,69058,6402,Administración general,P,ELI,0,por dictado,
2544,7109 - Fundamentos de matemática,2023-07-20 00:00:00.000,Variant 588,588,1279,Marzo-abril 2024,69059,7109,Fundamentos de matemática,P,ELI,0,por dictado,
2544,6402 - Administración general,2023-07-20 00:00:00.000,Variant 588,588,1383,Agosto-setiembre 2023,67416,6402,Administración general,P,ELI,0,por dictado,
2544,7109 - Fundamentos de matemática,2023-07-20 00:00:00.000,Variant 588,588,1383,Agosto-setiembre 2023,67415,7109,Fundamentos de matemática,P,ELI,0,por dictado,
